fips,pop25,no_hs,some_hs,hs,some_college,associates,bachelors,graduate,county,state
51187,27171,811,2910,9769,5907,2029,3963,1782,Warren,Virginia
51191,39944,2485,3509,13236,7812,3921,5459,3522,Washington,Virginia
51193,13156,688,1146,4295,3235,1116,1720,956,Westmoreland,Virginia
51195,27593,2760,4186,8459,5862,2319,2451,1556,Wise,Virginia
51197,21141,1090,1864,8113,4032,2124,2382,1536,Wythe,Virginia
51199,45347,1065,1490,8217,9166,4803,10923,9683,York,Virginia
51510,118554,5395,3477,14216,16085,5755,34226,39400,Alexandria city,Virginia
51520,12093,456,1511,3676,2654,881,1802,1113,Bristol city,Virginia
51530,4090,296,418,1594,896,235,332,319,Buena Vista city,Virginia
51540,30125,1173,1555,5622,4618,1310,7638,8209,Charlottesville city,Virginia
51550,159085,3444,9008,39841,40229,14939,32013,19611,Chesapeake city,Virginia
51570,12209,466,651,3934,3159,1164,1996,839,Colonial Heights city,Virginia
51580,4036,155,397,1746,805,317,414,202,Covington city,Virginia
51590,28766,1858,3306,8561,7175,2587,3303,1976,Danville city,Virginia
51595,3631,306,508,1303,730,297,373,114,Emporia city,Virginia
51600,16325,570,576,2158,2367,1076,4979,4599,Fairfax city,Virginia
51610,9451,21,95,517,1035,361,3335,4087,Falls Church city,Virginia
51620,5653,241,731,1728,1191,567,751,444,Franklin city,Virginia
51630,17068,758,993,3964,3270,902,4064,3117,Fredericksburg city,Virginia
51640,4930,629,781,1640,956,315,365,244,Galax city,Virginia
51650,90405,2177,5795,25485,23721,9018,14641,9568,Hampton city,Virginia
51660,26831,2213,2053,7083,4101,1734,5489,4158,Harrisonburg city,Virginia
51670,14820,974,1762,5396,3556,1138,1377,617,Hopewell city,Virginia
51678,2761,118,159,721,544,128,657,434,Lexington city,Virginia
51680,44472,1735,3189,11290,9023,3771,8963,6501,Lynchburg city,Virginia
51683,26498,2711,1832,7026,4909,2144,4928,2948,Manassas city,Virginia
51685,10816,920,1225,2564,1928,1017,2044,1118,Manassas Park city,Virginia
51690,8987,498,1052,2806,1861,857,1266,647,Martinsville city,Virginia
51700,116258,3726,7767,33256,30290,11579,18774,10866,Newport News city,Virginia
51710,152497,5423,13395,39004,39298,12668,25898,16811,Norfolk city,Virginia
51720,2826,139,405,690,848,266,320,158,Norton city,Virginia
51730,22025,1347,2845,7562,5124,1179,2363,1605,Petersburg city,Virginia
51735,8421,118,218,2187,1519,771,1836,1772,Poquoson city,Virginia
51740,63522,2154,5769,18923,17773,5385,8784,4734,Portsmouth city,Virginia
51750,7903,319,469,1859,1456,708,1647,1445,Radford city,Virginia
51760,154419,8531,14611,34510,28526,8799,35183,24259,Richmond city,Virginia
51770,70005,4026,6117,22873,14143,6151,10586,6109,Roanoke city,Virginia
51775,17082,611,1159,4901,3511,1934,3046,1920,Salem city,Virginia
51790,17576,610,1264,5209,3299,1215,3338,2641,Staunton city,Virginia
51800,60201,2210,4526,16916,14384,5239,9960,6966,Suffolk city,Virginia
51810,305356,6343,14517,65338,79719,32005,68906,38528,Virginia Beach city,Virginia
51820,15167,579,1452,4973,3372,1005,2145,1641,Waynesboro city,Virginia
51830,7283,73,244,1404,1070,365,1953,2174,Williamsburg city,Virginia
51840,18402,1627,1479,4607,3150,1298,3492,2749,Winchester city,Virginia
53001,10676,2643,1135,2888,1773,780,992,465,Adams,Washington
53003,16074,206,1409,4520,4839,1809,2248,1043,Asotin,Washington
53005,125408,6381,5984,30438,31863,13176,23060,14506,Benton,Washington
53007,51391,4475,4100,13962,10478,4674,8106,5596,Chelan,Washington
53009,56573,1093,3019,14831,16924,5960,8761,5985,Clallam,Washington
53011,312774,7285,16647,74791,86128,34691,61303,31929,Clark,Washington
53013,3037,100,145,728,822,487,494,261,Columbia,Washington
53015,72862,2472,5909,22381,21965,8039,7409,4687,Cowlitz,Washington
53017,27061,2603,2316,7855,6322,2764,3543,1658,Douglas,Washington
53019,5699,153,639,1965,1428,476,687,351,Ferry,Washington
53021,52111,8401,4729,13527,11617,4811,5780,3246,Franklin,Washington
53023,1634,10,44,520,459,190,299,112,Garfield,Washington
53025,57214,8357,5328,15218,13703,4536,6770,3302,Grant,Washington
53027,51839,1969,3792,17035,15132,5706,5506,2699,Grays Harbor,Washington
53029,59402,888,1905,13304,17105,6624,12086,7490,Island,Washington
53031,25523,326,1027,5329,6616,1546,5881,4798,Jefferson,Washington
53033,1537475,51081,56997,234136,279310,125142,476448,314361,King,Washington
53035,181431,2842,7310,41056,51947,19824,37550,20902,Kitsap,Washington
53037,26948,714,1428,6330,7078,2027,6157,3214,Kittitas,Washington
53039,15682,908,1008,3992,4034,1214,2991,1535,Klickitat,Washington
53041,54410,2267,4364,16047,15576,6995,5664,3497,Lewis,Washington
53043,7577,190,463,2173,2162,801,1171,617,Lincoln,Washington
53045,45951,2081,3694,14379,12620,4919,5647,2611,Mason,Washington
53047,29026,2289,2506,8730,7274,2708,3614,1905,Okanogan,Washington
53049,16360,666,1296,4923,4893,1639,1922,1021,Pacific,Washington
53051,9827,268,736,2965,2677,1196,1351,634,Pend Oreille,Washington
53053,575988,16483,33746,158140,149539,66029,100097,51954,Pierce,Washington
53055,13414,139,406,2237,3201,913,3815,2703,San Juan,Washington
53057,86398,4111,4819,22739,22526,9518,14768,7917,Skagit,Washington
53059,8582,220,521,2660,2346,796,1197,842,Skamania,Washington
53061,542602,14924,27299,129137,141011,57329,118396,54506,Snohomish,Washington
53063,338047,6206,15071,79810,90043,44224,64645,38048,Spokane,Washington
53065,31482,712,2270,10872,8567,3243,3654,2164,Stevens,Washington
53067,191915,3746,7732,40832,50423,20579,42893,25710,Thurston,Washington
53069,3190,94,188,931,964,406,344,263,Wahkiakum,Washington
53071,39420,2393,2414,8104,10265,4982,6946,4316,Walla Walla,Washington
53073,142652,3673,7331,33282,34337,15683,31589,16757,Whatcom,Washington
53075,23841,241,892,3832,4729,2336,6083,5728,Whitman,Washington
53077,150447,23520,16972,42417,30800,12677,14754,9307,Yakima,Washington
54001,11305,391,1220,5206,1728,879,1199,682,Barbour,West Virginia
54003,77723,2262,6409,29143,16897,6697,10900,5415,Berkeley,West Virginia
54005,16212,1101,2193,8202,2418,944,785,569,Boone,West Virginia
54007,10369,760,1264,4923,1300,561,1094,467,Braxton,West Virginia
54009,16394,437,1001,6833,3543,1393,2005,1182,Brooke,West Virginia
54011,63538,2350,5249,21011,13331,5275,9278,7044,Cabell,West Virginia
54013,5477,426,627,2655,909,255,443,162,Calhoun,West Virginia
54015,6176,793,710,3302,539,246,384,202,Clay,West Virginia
54017,6363,340,762,2871,1014,378,764,234,Doddridge,West Virginia
54019,31828,1768,3865,13673,5307,2389,3409,1417,Fayette,West Virginia
54021,5702,309,558,2521,1121,373,520,300,Gilmer,West Virginia
54023,8538,740,900,3869,1222,576,769,462,Grant,West Virginia
54025,26024,1722,2189,10049,4988,1887,3369,1820,Greenbrier,West Virginia
54027,17081,914,2309,7668,3111,990,1245,844,Hampshire,West Virginia
54029,21970,563,1774,9043,4474,2058,2604,1454,Hancock,West Virginia
54031,10101,753,1268,4683,1331,601,853,612,Hardy,West Virginia
54033,48358,1584,4025,18502,9958,3431,6793,4065,Harrison,West Virginia
54035,20606,856,1767,9076,3457,1917,2242,1291,Jackson,West Virginia
54037,38610,1247,2881,12401,7470,2700,7272,4639,Jefferson,West Virginia
54039,134008,4408,11486,50266,25800,8660,19321,14067,Kanawha,West Virginia
54041,11572,420,1082,5730,2146,659,904,631,Lewis,West Virginia
54043,14895,1394,1456,6977,2957,815,886,410,Lincoln,West Virginia
54045,24403,1564,3266,10716,4718,1706,1377,1056,Logan,West Virginia
54047,14014,2109,2600,6294,1770,487,427,327,McDowell,West Virginia
54049,38807,975,3183,15601,6789,3180,5762,3317,Marion,West Virginia
54051,23092,388,1700,9969,4847,1915,2676,1597,Marshall,West Virginia
54053,19467,934,1889,9057,3407,1768,1650,762,Mason,West Virginia
54055,42909,2589,4080,17045,8138,2482,5570,3005,Mercer,West Virginia
54057,19248,385,1358,9321,3770,1587,1606,1221,Mineral,West Virginia
54059,17539,1655,2648,7578,2880,1112,857,809,Mingo,West Virginia
54061,64910,1171,3834,18667,10686,3724,13782,13046,Monongalia,West Virginia
54063,9975,582,1065,5210,1333,408,870,507,Monroe,West Virginia
54065,13127,568,1293,5237,2757,1003,1250,1019,Morgan,West Virginia
54067,18474,703,1750,9108,3000,1103,1590,1220,Nicholas,West Virginia
54069,30004,624,1486,10446,5909,2304,5666,3569,Ohio,West Virginia
54071,5315,457,500,2757,561,285,426,329,Pendleton,West Virginia
54073,5454,187,397,2747,1029,389,436,269,Pleasants,West Virginia
54075,6514,423,594,3095,912,425,693,372,Pocahontas,West Virginia
54077,24869,1210,2177,12148,4141,1357,2104,1732,Preston,West Virginia
54079,39935,1051,1876,14877,7797,3680,6613,4041,Putnam,West Virginia
54081,54512,2591,5066,21904,11077,3902,6271,3701,Raleigh,West Virginia
54083,21003,1232,2166,10165,2883,1126,1941,1490,Randolph,West Virginia
54085,7267,428,834,3516,1104,621,434,330,Ritchie,West Virginia
54087,10191,785,1499,4384,1547,712,753,511,Roane,West Virginia
54089,10025,645,801,4422,2158,604,820,575,Summers,West Virginia
54091,12342,521,911,5681,2238,866,1548,577,Taylor,West Virginia
54093,5356,186,436,2624,896,277,559,378,Tucker,West Virginia
54095,6500,292,484,3168,1094,560,597,305,Tyler,West Virginia
54097,16793,915,1842,8058,2423,736,1683,1136,Upshur,West Virginia
54099,29025,2256,3599,11648,5163,1973,2674,1712,Wayne,West Virginia
54101,6215,627,665,3088,1048,206,290,291,Webster,West Virginia
54103,11246,444,1117,5698,1879,685,925,498,Wetzel,West Virginia
54105,4137,264,396,1787,865,422,227,176,Wirt,West Virginia
54107,60917,1823,4475,21232,14038,6047,8110,5192,Wood,West Virginia
54109,15649,1327,1799,7684,2715,639,806,679,Wyoming,West Virginia
55001,16044,409,1655,6870,3794,1324,1333,659,Adams,Wisconsin
55003,10652,172,671,3792,2361,1406,1421,829,Ashland,Wisconsin
55005,32173,1199,1958,11942,6343,4326,4293,2112,Barron,Wisconsin
55007,11448,109,475,3294,2678,1396,2262,1234,Bayfield,Wisconsin
55009,172966,5551,8369,52309,33632,21900,35741,15464,Brown,Wisconsin
55011,9532,254,541,3954,1878,1195,1121,589,Buffalo,Wisconsin
55013,11681,172,636,4420,2802,1309,1611,731,Burnett,Wisconsin
55015,33698,777,1257,10660,6765,4573,7325,2341,Calumet,Wisconsin
55017,44550,968,2354,16190,9027,7054,6268,2689,Chippewa,Wisconsin
55019,21687,2458,1469,9018,4074,2184,1762,722,Clark,Wisconsin
55021,40257,792,2045,13637,9225,5222,6570,2766,Columbia,Wisconsin
55023,11656,290,763,4682,2503,1344,1448,626,Crawford,Wisconsin
55025,346904,5749,9358,62023,59619,34111,105533,70511,Dane,Wisconsin
55027,62894,1612,4063,26242,13719,6877,7317,3064,Dodge,Wisconsin
55029,21377,231,1062,6652,4574,1986,4349,2523,Door,Wisconsin
55031,30840,454,1577,9580,7927,3914,4966,2422,Douglas,Wisconsin
55033,27076,659,1076,9221,5357,3177,4890,2696,Dunn,Wisconsin
55035,64617,1755,2424,16361,13804,9725,13277,7271,Eau Claire,Wisconsin
55037,3410,79,155,1331,899,322,467,157,Florence,Wisconsin
55039,71153,1996,3893,26061,14623,8460,11354,4766,Fond du Lac,Wisconsin
55041,6441,189,539,2484,1505,721,643,360,Forest,Wisconsin
55043,31805,1119,1329,11589,6304,4154,4631,2679,Grant,Wisconsin
55045,25911,574,1372,9314,5513,3170,4015,1953,Green,Wisconsin
55047,13286,541,894,5302,2604,1384,1764,797,Green Lake,Wisconsin
55049,16524,260,579,5800,3765,2098,2588,1434,Iowa,Wisconsin
55051,4619,44,247,1559,1185,659,638,287,Iron,Wisconsin
55053,14467,665,1011,5781,3426,1495,1319,770,Jackson,Wisconsin
55055,58070,1686,3245,19603,12370,6749,10081,4336,Jefferson,Wisconsin
55057,19337,614,1685,8085,4420,1898,1862,773,Juneau,Wisconsin
55059,112136,3734,7293,34817,26210,11297,19011,9774,Kenosha,Wisconsin
55061,14441,367,654,5886,2978,1791,2154,611,Kewaunee,Wisconsin
55063,74991,1356,2720,19039,16048,10110,16226,9492,La Crosse,Wisconsin
55065,11349,433,683,4416,2271,1405,1441,700,Lafayette,Wisconsin
55067,14092,380,938,5996,2907,1550,1428,893,Langlade,Wisconsin
55069,20583,483,1316,7932,4599,2496,2613,1144,Lincoln,Wisconsin
55071,56859,1719,3252,21907,11940,6710,8182,3149,Manitowoc,Wisconsin
55073,93192,3417,4342,32128,16950,12514,16255,7586,Marathon,Wisconsin
55075,29938,788,1877,12846,7003,2934,3204,1286,Marinette,Wisconsin
55077,11319,328,982,4727,2506,1173,1144,459,Marquette,Wisconsin
55078,2650,61,172,1151,519,291,257,199,Menominee,Wisconsin
55079,628993,27327,49393,177153,134192,49043,121579,70306,Milwaukee,Wisconsin
55081,30664,1203,1770,11445,6873,3261,4262,1850,Monroe,Wisconsin
55083,27488,808,1851,11893,5522,3017,3131,1266,Oconto,Wisconsin
55085,27035,494,1412,8753,6074,2974,4778,2550,Oneida,Wisconsin
55087,124440,2677,5136,40217,24698,15708,25259,10745,Outagamie,Wisconsin
55089,61242,740,1462,12258,11936,5210,18187,11449,Ozaukee,Wisconsin
55091,5211,217,251,2069,1078,595,684,317,Pepin,Wisconsin
55093,26111,456,908,8512,5796,3075,4908,2456,Pierce,Wisconsin
55095,31024,474,1557,11710,7046,3910,4337,1990,Polk,Wisconsin
55097,45009,1060,1941,14302,8418,4865,9919,4504,Portage,Wisconsin
55099,10367,211,702,4180,2253,1267,1307,447,Price,Wisconsin
55101,133019,4269,9076,42020,30995,13821,21978,10860,Racine,Wisconsin
55103,12323,469,767,5044,2473,1243,1457,870,Richland,Wisconsin
55105,109468,3197,7137,39833,23183,12268,15817,8033,Rock,Wisconsin
55107,10315,473,894,4234,1904,1177,1092,541,Rusk,Wisconsin
55109,58814,592,1593,15242,13052,8507,13969,5859,St. Croix,Wisconsin
55111,44239,1174,2952,15237,9323,5010,7256,3287,Sauk,Wisconsin
55113,12145,198,814,4194,2691,1433,1822,993,Sawyer,Wisconsin
55115,29241,692,1864,13022,5563,3406,2980,1714,Shawano,Wisconsin
55117,80103,1923,3962,29054,17116,8866,13472,5710,Sheboygan,Wisconsin
55119,14041,624,970,6335,2584,1458,1437,633,Taylor,Wisconsin
55121,20032,824,1218,7782,3674,2648,2798,1088,Trempealeau,Wisconsin
55123,20442,1285,1053,7696,3562,2390,2923,1533,Vernon,Wisconsin
55125,16910,182,945,5257,4294,1647,2966,1619,Vilas,Wisconsin
55127,67779,2275,4119,21394,15092,5695,12145,7059,Walworth,Wisconsin
55129,11786,224,685,4232,2557,1459,1787,842,Washburn,Wisconsin
55131,94475,1346,3593,28658,21287,10602,20565,8424,Washington,Wisconsin
55133,279990,3404,7458,64734,54837,26815,80217,42525,Waukesha,Wisconsin
55135,37094,786,2233,15874,6906,4221,5086,1988,Waupaca,Wisconsin
55137,18145,849,1648,7591,3784,1420,1843,1010,Waushara,Wisconsin
55139,114256,2323,5920,38404,24127,12272,22385,8825,Winnebago,Wisconsin
55141,52063,1207,2532,19640,10911,6540,7100,4133,Wood,Wisconsin
56001,21095,332,516,3383,4563,1770,5806,4725,Albany,Wyoming
56003,8030,227,581,2334,2566,814,1104,404,Big Horn,Wyoming
56005,30455,673,1672,10364,8592,3292,4506,1356,Campbell,Wyoming
56007,10581,387,652,3725,2570,1100,1535,612,Carbon,Wyoming
56009,9492,338,624,3627,2181,1093,1109,520,Converse,Wyoming
56011,5127,145,203,1486,1529,616,805,343,Crook,Wyoming
56013,26578,535,1801,8267,6946,2793,4068,2168,Fremont,Wyoming
56015,9380,160,533,2734,2486,1172,1436,859,Goshen,Wyoming
56017,3585,20,180,1004,1040,512,515,314,Hot Springs,Wyoming
56019,6133,35,236,1793,1721,580,1192,576,Johnson,Wyoming
56021,65774,1111,3391,16968,16947,8512,12155,6690,Laramie,Wyoming
56023,12580,199,578,3998,3643,1321,2052,789,Lincoln,Wyoming
56025,54457,756,3355,15791,15586,6621,7920,4428,Natrona,Wyoming
56027,1758,84,125,550,546,161,229,63,Niobrara,Wyoming
56029,20741,201,886,5534,5132,2334,3965,2689,Park,Wyoming
56031,6298,126,289,2333,1532,649,888,481,Platte,Wyoming
56033,21203,279,739,5149,6355,2323,3427,2931,Sheridan,Wyoming
56035,6936,106,149,2465,1900,565,1318,433,Sublette,Wyoming
56037,28333,633,1916,9433,6994,3114,4298,1945,Sweetwater,Wyoming
56039,17164,457,501,2272,3219,868,6488,3359,Teton,Wyoming
56041,12915,288,646,5176,3420,1390,1356,639,Uinta,Wyoming
56043,5662,181,409,1717,1434,701,849,371,Washakie,Wyoming
56045,5014,129,260,1796,1334,534,676,285,Weston,Wyoming
72001,12554,3082,1452,3173,1678,923,1864,382,Adjuntas Municipio,Puerto Rico
72003,27512,6496,2825,6734,2711,3398,3716,1632,Aguada Municipio,Puerto Rico
72005,38065,6855,3795,10861,4940,2595,6630,2389,Aguadilla Municipio,Puerto Rico
72007,18327,3970,1980,5307,2241,1607,2629,593,Aguas Buenas Municipio,Puerto Rico
72009,16597,2587,1297,5964,2116,1351,2251,1031,Aibonito Municipio,Puerto Rico
72011,19406,4093,1862,5639,2057,2241,2645,869,A�asco Municipio,Puerto Rico
72013,61685,9517,5462,18293,8406,5967,10869,3171,Arecibo Municipio,Puerto Rico
72015,12306,1506,1268,5029,1694,1091,1492,226,Arroyo Municipio,Puerto Rico
72017,16722,3091,1351,5351,1724,1877,2641,687,Barceloneta Municipio,Puerto Rico
72019,18836,3379,1959,6436,2486,1136,2577,863,Barranquitas Municipio,Puerto Rico
72021,130288,15890,10016,31211,22388,13520,27060,10203,Bayam�n Municipio,Puerto Rico
72023,35009,6757,4099,8748,3835,2481,7047,2042,Cabo Rojo Municipio,Puerto Rico
72025,92144,11201,6585,24553,11994,9591,19796,8424,Caguas Municipio,Puerto Rico
72027,22628,4432,2019,6304,2464,2757,3629,1023,Camuy Municipio,Puerto Rico
72029,31408,5219,2849,10193,2833,3500,5043,1771,Can�vanas Municipio,Puerto Rico
72031,111481,10972,6802,29057,15942,13632,24932,10144,Carolina Municipio,Puerto Rico
72033,17123,2702,1998,5083,2488,1524,2229,1099,Cata�o Municipio,Puerto Rico
72035,31463,6066,2208,9568,3544,2869,5215,1993,Cayey Municipio,Puerto Rico
72037,8328,1384,874,2560,1268,670,1163,409,Ceiba Municipio,Puerto Rico
72039,11763,2705,1212,3649,1261,1160,1462,314,Ciales Municipio,Puerto Rico
72041,27926,4842,1856,8610,3430,2634,4575,1979,Cidra Municipio,Puerto Rico
72043,27552,4373,2366,9921,2927,2036,4495,1434,Coamo Municipio,Puerto Rico
72045,13431,3424,1093,4126,1851,1418,1199,320,Comer�o Municipio,Puerto Rico
72047,23263,4819,2419,6726,3292,2109,2956,942,Corozal Municipio,Puerto Rico
72049,975,179,119,351,74,101,113,38,Culebra Municipio,Puerto Rico
72051,25379,2985,2552,6963,3108,2092,5499,2180,Dorado Municipio,Puerto Rico
72053,22066,2719,1910,7501,3046,1706,4048,1136,Fajardo Municipio,Puerto Rico
72054,8101,1120,565,3116,1209,1078,868,145,Florida Municipio,Puerto Rico
72055,11728,2104,1564,4334,818,1060,1428,420,Gu�nica Municipio,Puerto Rico
72057,28456,4136,2659,11009,2973,2014,4578,1087,Guayama Municipio,Puerto Rico
72059,13124,2138,1273,3894,1128,1674,2385,632,Guayanilla Municipio,Puerto Rico
72061,65067,6769,3533,10469,8983,5617,18220,11476,Guaynabo Municipio,Puerto Rico
72063,32229,4372,2599,7322,3644,3265,7238,3789,Gurabo Municipio,Puerto Rico
72065,28695,6167,2518,6503,2197,4187,5171,1952,Hatillo Municipio,Puerto Rico
72067,11920,2004,923,3803,1633,895,2061,601,Hormigueros Municipio,Puerto Rico
72069,37809,5810,3145,11864,4033,4340,6355,2262,Humacao Municipio,Puerto Rico
72071,30078,5964,2681,8902,3377,2475,4690,1989,Isabela Municipio,Puerto Rico
72073,9940,1693,611,3857,1395,648,1245,491,Jayuya Municipio,Puerto Rico
72075,31482,4509,3057,9940,2702,3245,6148,1881,Juana D�az Municipio,Puerto Rico
72077,26443,4789,1876,8176,3126,3410,3695,1371,Juncos Municipio,Puerto Rico
72079,16711,3979,2395,4262,1650,1877,1877,671,Lajas Municipio,Puerto Rico
72081,18718,4907,2105,4172,2316,1830,2818,570,Lares Municipio,Puerto Rico
72083,5939,1954,756,1761,319,320,747,82,Las Mar�as Municipio,Puerto Rico
72085,26263,3734,2237,7083,4881,2878,3888,1562,Las Piedras Municipio,Puerto Rico
72087,17976,2560,2015,6832,1622,2373,2136,438,Lo�za Municipio,Puerto Rico
72089,12850,1945,1141,4194,1637,1422,1830,681,Luquillo Municipio,Puerto Rico
72091,27531,5241,2511,7782,3085,2821,4854,1237,Manat� Municipio,Puerto Rico
72093,4360,1398,729,1358,224,220,311,120,Maricao Municipio,Puerto Rico
72095,7824,1876,766,1995,1028,752,1246,161,Maunabo Municipio,Puerto Rico
72097,51306,9859,4873,14703,6086,2898,8989,3898,Mayag�ez Municipio,Puerto Rico
72099,25254,5532,2653,7691,3043,1575,3575,1185,Moca Municipio,Puerto Rico
72101,21070,4226,2276,5404,3044,2566,2822,732,Morovis Municipio,Puerto Rico
72103,17651,3344,1765,5759,1625,1783,2535,840,Naguabo Municipio,Puerto Rico
72105,19726,3577,2283,4921,3492,2194,2663,596,Naranjito Municipio,Puerto Rico
72107,14364,3111,1700,4954,1403,859,1837,500,Orocovis Municipio,Puerto Rico
72109,12322,2577,957,3525,2204,1113,1578,368,Patillas Municipio,Puerto Rico
72111,13927,2250,1638,3959,1069,1893,2562,556,Pe�uelas Municipio,Puerto Rico
72113,99038,14834,8093,30755,10551,8440,19107,7258,Ponce Municipio,Puerto Rico
72115,16801,2903,1749,5290,2001,1770,2408,680,Quebradillas Municipio,Puerto Rico
72117,10531,2119,1251,2581,922,1206,1900,552,Rinc�n Municipio,Puerto Rico
72119,35313,5022,3343,11625,4098,3746,5764,1715,R�o Grande Municipio,Puerto Rico
72121,16111,2797,1571,5400,1578,1603,2651,511,Sabana Grande Municipio,Puerto Rico
72123,19298,3111,2032,7354,1741,1604,2704,752,Salinas Municipio,Puerto Rico
72125,22457,4675,2133,6887,2166,1338,3849,1409,San Germ�n Municipio,Puerto Rico
72127,246434,31099,17468,54376,26733,27551,53544,35663,San Juan Municipio,Puerto Rico
